Code,Name,Address 1,Address 2,Address 3,Address 4,Address 5,Postcode,Type,Parent Organisation Code,Parent Organisation Name,,,,,,,,,,,,
J81053,Cerne Abbas Surgery,51 Long Street,Cerne Abbas,,Dorchester,Dorset,DT2 7JG,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81616,Puddletown Surgery,2A Athelhampton Road,,,Puddletown,Dorset,DT2 8FY,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81068001,Atrium Health Centre: Crossways Surgery,1 Old Fram Way,Crossways,,Dorchester,Dorset,DT2 8TU,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81051002,Wyke Regis & Lanehouse Medical Practice: Chickerell Surgery,36 Lower Way,Chickerall,,Weymouth,Dorset,DT3 4AR,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
O8L9N,Portesham Surgery,Malthouse Meadow,Portesham,,Weymouth,Dorset,DT3 4NS,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYF5,Preston Road Surgery,102 Preston Road,,,Weymouth,Dorset,DT3 6BB,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81051001,Wyke Regis & Lanehouse Medical Practice: Lanehouse Surgery,Ludlow Road,,,Weymouth,Dorset,DT4 0HB,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81027,Weymouth Bay Medical Practice,Royal Crescent Surgery,25 Crescent Street,,Weymouth,Dorset,DT4 7BY,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYF4,Royal Crescent Surgery,25 Crescent Street,,,Weymouth,Dorset,DT4 7BY,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
X4D8J,Access Wellbeing Weymouth & Portland,2 Dorchester Road,,,Weymouth,Dorset,DT4 7JS,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81613,The Dorchester Road Surgery,179 Dorchester Road,,,Weymouth,Dorset,DT4 7LE,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81075,Cross Road Surgery,Cross Road,Rodwell,,Weymouth,Dorset,DT4 9QX,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81009001,Royal Manor Health Care: The Gatehouse Medical Centre,Portland Hospital,,,Portland,Dorset,DT5 1AU,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
B8E0R,The Verne Healthcare,The Verne,,,Portland,Dorset,DT5 1EQ,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
E8G9A,Lyme Bay Medical Practice: Charmouth Surgery,The Street,Charmouth,,Bridport,Dorset,DT6 6PE,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81076001,Ammonite Health Partnership: Tunnel Road Surgery,24 Tunnel Road,,,Beaminster,Dorset,DT8 3AB,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81074,Barton House Medical Practice,Barton House,,,Beaminster,Dorset,DT8 3EQ,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81017,Yetminster Health Centre,Church Street,,Yetminster,Sherborne,Dorset,DT9 6LG,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81620003,Blackmore Vale Partnership: Fontmell Magna Surgery,West Street,Fontmell Magna,,Shaftesbury,Dorset,SP7 0PF,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
J81081,Gillingham Medical Practice,The Barn Surgery,Newbury,,Gillingham,Dorset,SP8 4XS,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RN3DH,Silton Surgery,Gillingham Road,Silton,,Gillingham,Dorset,SP8 5DF,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYML,Lilliput Surgery,Lindisfarne,Elms Avenue,,Poole,Dorset,BH14 8EE,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYMM,Corfe Castle Surgery,Toms Mead,West Street,Corfe Castle,Wareham,Dorset,BH20 5HH,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYME,"Quarterjack GP Surgery, Wimborne",Rodways Corner,,,Wimborne,Dorset,BH21 1AP,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYMP,Three Legged Cross Surgery,67-71 Church Road,Three Legged Cross,,Wimborne,Dorset,BH21 6RQ,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYDA,The Tricketts Cross Surgery,Corbin Avenue,,,Ferndown,Dorset,BH22 8AZ,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYEC,Beaufort Road Surgery,21 Beaufort Road,,,Bournemouth,Dorset,BH6 5AJ,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYMQ,Bute House Surgery,Grove Medical Centre,Wootton Grove,,Sherborne,Dorset,DT9 4DL,General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDY51,Branksome Clinic,51a Layton Road,,,Poole,Dorset,BH12 2BJ,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYD4,Rosemary Medical Centre,2 Rosemary Gardens,,,Poole,Dorset,BH12 3HF,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYD3,Heatherview Medical Centre,2 Alder Hills Industrial Estate,Alder Park,,Poole,Dorset,BH12 4AY,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
10006476,Parkstone Health Centre,Mansfield Road,,,Poole,Dorset,BH14 0DJ,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYMW,Evergreen Oak Surgery,43 Commercial Road,,,Poole,Dorset,BH14 0HU,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYED,Poole NHS Healthcare Centre,Boots The Chemists,190-196 High Street,,Poole,Dorset,BH15 1SX,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDY62,Poole Community Health Clinic,Shaftesbury Road,,,Poole,Dorset,BH15 2NT,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
8ED38,Parkstone Road Medical Centre,36 Parkstone Road,Parkstone,,Poole,Dorset,BH15 2PG,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYCM,Upton Health Centre,Blandford Road North,,,Poole,Dorset,BH16 5PW,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDY71,Birchwood Medical Centre,Northmead Drive,,,Poole,Dorset,BH17 7XW,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDY52,Canford Heath Clinic,Neighbourhood Centre,Culliford Crescent,,Poole,Dorset,BH17 9DW,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDY68,Swanage Health Centre,Railway Station Approach,,,Swanage,Dorset,BH19 1HB,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYCN,Wareham Health Centre,Streche Road,,,Wareham,Dorset,BH20 4PG,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYNG,Bovington Medical Centre,Sir Richard Hull Road,Bovington,,Wareham,Dorset,BH20 6JA,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYFN,Ferndown Health Centre,St. Marys Road,,,Ferndown,Dorset,BH22 9HB,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDY47,Highcliffe Medical Centre,Heila House,248 Lymington Road,Highcliffe,Christchurch,Dorset,BH23 5ET,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYG5,Burton Medical Centre,123 Salisbury Road,Burton,,Christchurch,Dorset,BH23 7JN,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
8AG33,Westbourne Medical Centre,Milburn Road,,,Bournemouth,Dorset,BH4 9HJ,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYMN,Shelley Manor Medical Centre,Beechwood Avenue,,,Bournemouth,Dorset,BH5 1LX,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYMX,Denmark Road Medical Centre,37 Denmark Road,,,Bournemouth,Dorset,BH9 1PB,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYGJ,James Fisher Medical Centre,4 Tolpuddle Gardens,,,Bournemouth,Dorset,BH9 3LQ,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYHA,Atrium Health Centre,7 Weymouth Avenue,,,Dorchester,Dorset,DT1 1QR,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYJR,Sturminster Newton Health Centre,Barnes Close,,,Sturminster Newton,Dorset,DT10 1BN,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
10007156,Sturminster Newton Health Centre (Dental Suite),Old Market Hill,,,Sturminster Newton,Dorset,DT10 1QU,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYJP,Littlemoor Health Centre,Louviers Road,,,Weymouth,Dorset,DT3 6SA,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYF9,Bridges Medical Centre,26 Commercial Road,,,Weymouth,Dorset,DT4 7DW,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RBD11,Wyke Regis Health Centre,Portland Road,,,Weymouth,Dorset,DT4 9BE,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RBD14,Portland Health Centre,Castle Road,,,Portland,Dorset,DT5 1AX,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
10006593,Portland Health Centre,Park Estate Road,,,Portland,Dorset,DT5 2BJ,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYFM,Ammonite Health Partnership: Bridport Medical Centre,West Allington,,,Bridport,Dorset,DT6 5BN,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYE5,Lyme Regis Medical Centre,Uplyme Road,,,Lyme Regis,Dorset,DT7 3LS,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDY88,The Apples Medical Centre,East Mill Lane,,,Sherborne,Dorset,DT9 3DG,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYJQ,Blackmore Vale Partnership: Abbey View Medical Centre,Salisbury Road,,,Shaftesbury,Dorset,SP7 8DH,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
RDYA3,Gillingham Medical Centre,Peacemarsh Surgery,Marlott Road,,Gillingham,Dorset,SP8 4FA,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,,,,,,,,,,,,
Y02519,Gloucester Health Access Centre,Quayside House,Quay Street,,Gloucester,Gloucestershire,GL1 2TZ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84052,Severnside Medical Practice,Quayside House,Quay Street,,Gloucester,Gloucestershire,GL1 2TZ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84081,Kingsholm Surgery,Alvin Street,,,Gloucester,Gloucestershire,GL1 3EN,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84026,Aspen Medical Practice,Aspen Centre,Horton Road,,Gloucester,Gloucestershire,GL1 3PX,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
X7D1R,Rosebank Health: Bartongate Surgery,115 Barton Street,,,Gloucester,Gloucestershire,GL1 4HR,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84034,Partners in Health,Pavillion Family Doctors,153a Stroud Road,,Gloucester,Gloucestershire,GL1 5JJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84050,Rosebank Health,Rosebank Surgery,153b Stroud Road,,Gloucester,Gloucestershire,GL1 5JQ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84080,The Willow Tree Practice,31 High Street,,,Stonehouse,Gloucestershire,GL10 2NG,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84075,Walnut Tree Practice,May Lane Surgery,27 May Lane,,Dursley,Gloucestershire,GL11 4JN,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84060,Cam & Uley Family Practice,The Cam Surgery Fairmead,Glebelands,Cam,Dursley,Gloucestershire,GL11 5NE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84051,Chipping Surgery,Symn Lane,,,Wotton-Under-Edge,Gloucestershire,GL12 7BD,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84027,Culverhay Surgery,Culverhay,,,Wotton-Under-Edge,Gloucestershire,GL12 7LS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84027003,Culverhay Surgery: Berkeley Surgery,Marybrook Street,,,Berkeley,Gloucestershire,GL13 9BL,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
C9A5X,Newnham Surgery,Rodley Road,,,Westbury-on-Severn,Gloucestershire,GL14 1PF,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84046,Dockham Surgery,Cinderford Medical Centre,Valley Road,,Cinderford,Gloucestershire,GL14 2NX,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84028,Forest Health Care,Cinderford Medical Centre,Valley Road,,Cinderford,Gloucestershire,GL14 2NX,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84029,Blakeney Surgery,Millend,,,Blakeney,Gloucestershire,GL15 4ED,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84021,Yorkley & Bream Practice,Yorkley Health Centre,Bailey Hill,Yorkley,Lydney,Gloucestershire,GL15 4RS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84085,Severnbank Surgery,Tutnalls Street,,,Lydney,Gloucestershire,GL15 5PF,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84021001,Yorkley & Bream Practice: Bream Surgery,Beech Way,Bream,,Lydney,Gloucestershire,GL15 6NB,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84071,Brunston Practice,Cinderhill,,,Coleford,Gloucestershire,GL16 8HJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84069,Coleford Medical Practice,Railway Drive,,,Coleford,Gloucestershire,GL16 8RH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84045,Mitcheldean Surgery,Brook Street,,,Mitcheldean,Gloucestershire,GL17 0AU,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84024,Drybrook Surgery,Drybrook Road,,,Drybrook,Gloucestershire,GL17 9JE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84071001,Brunston & Lydbrook Practice: Lydbrook Surgery,Upper Lydbrook,,,Lydbrook,Gloucestershire,GL17 9LG,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84028001,Forest Health Care: Ruardean Surgery,High Street,Ruardean,,Ruardean,Gloucestershire,GL17 9US,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84006,Staunton & Corse Surgery,Gloucester Road,Corse,Staunton,Gloucester,Gloucestershire,GL19 3RB,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84067,Longlevens Surgery,19b Church Road,Longlevens,,Gloucester,Gloucestershire,GL2 0AJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84606002,The Alney Practice: Cheltenham Road Surgery,16 Cheltenham Road,,,Gloucester,Gloucestershire,GL2 0LS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84050002,Rosebank Health: Kingsway Health Centre,Rudloe Drive,Kingsway,,Gloucester,Gloucestershire,GL2 2FY,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84617,Quedgeley Medical Centre,Olympus Park,Quedgeley,,Gloucester,Gloucestershire,GL2 4NF,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84034001,Partners in Health: St. James Family Doctors,Quedgeley Health Campus,Quedgeley,,Gloucester,Gloucestershire,GL2 4WD,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84050001,Rosebank Health: Severnvale Surgery,Severnvale Surgery St. James,Quedgeley,,Gloucester,Gloucestershire,GL2 4WD,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
F1X0G,Frampton Surgery,Whitminster Lane,Frampton on Severn,,Gloucester,Gloucestershire,GL2 7HU,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84606,The Alney Practice,Highnam Surgery,Lassington Lane,,Gloucester,Gloucestershire,GL2 8DH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84023,Church Street Practice,The Devereux,Barton Road,,Tewkesbury,Gloucestershire,GL20 5GJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84054,Mythe Medical Practice,The Devereux Centre,Barton Road,,Tewkesbury,Gloucestershire,GL20 5GJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84047,Churchdown Surgery,Parton Road,Churchdown,,Gloucester,Gloucestershire,GL3 2JH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84014,Hucclecote Surgery,5A Brookfield Road,Hucclecote,,Gloucester,Gloucestershire,GL3 3HB,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84084,Brockworth Surgery,Abbotswood Road,Brockworth,,Gloucester,Gloucestershire,GL3 4PE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84026001,Aspen Medical Practice: Tuffley Surgery,38 Warwick Avenue,Tuffley,,Gloucester,Gloucestershire,GL4 0SL,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84009,Hadwen Health,Glevum Way Surgery,Glevum Way,,Abbeydale,Gloucestershire,GL4 4BL,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84026002,Aspen Medical Practice: Saintbridge Surgery,Askwith Road,,,Gloucester,Gloucestershire,GL4 4SH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
Y02519001,Gloucester Health Access Centre: Matson Lane Surgery,Taylor House,Matson Lane,Matson,Gloucester,Gloucestershire,GL4 6DX,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84077,Five Valleys Medical Practice,1A King Street,,,Stroud,Gloucestershire,GL5 3BS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84039,Beeches Green Surgery,Stroud Health Centre,Beeches Green,,Stroud,Gloucestershire,GL5 4BH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84003001,The Park Medical Centre,The Park,,,Cheltenham,Gloucestershire,GL50 2RH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84041,Overton Park Surgery,Overton Park Road,,,Cheltenham,Gloucestershire,GL50 3BP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84022,Yorkleigh Surgery,93 St. Georges Road,,,Cheltenham,Gloucestershire,GL50 3ED,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84003,Underwood Surgery,139 St. Georges Road,,,Cheltenham,Gloucestershire,GL50 3EQ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84058,St. Catherine's Surgery,St. Paul's Medical Centre,121 Swindon Road,,Cheltenham,Gloucestershire,GL50 4DP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84008,St. George's Surgery,St. Paul's Medical Centre,121 Swindon Road,,Cheltenham,Gloucestershire,GL50 4DP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84049,The Royal Well Surgery,St. Paul's Medical Centre,121 Swindon Road,,Cheltenham,Gloucestershire,GL50 4DP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84033,Weston House Practice,St. Paul's Medical Centre,121 Swindon Road,,Cheltenham,Gloucestershire,GL50 4DP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
Y05212001,West Cheltenham Medical: Springbank Way Surgery,Springbank Community Resource Centre,Springbank Way,,Cheltenham,Gloucestershire,GL51 0LG,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84033002,Weston House Practice: Hatherley Surgery,Glebe Farm Court Road,Up Hatherley,,Cheltenham,Gloucestershire,GL51 3EB,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
Y05212,West Cheltenham Medical,Hesters Way Community Resource Centre,Cassin Drive,,Cheltenham,Gloucestershire,GL51 7SU,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84030,Berkeley Place Surgery,Wilson Health Centre,236 Prestbury Road,,Cheltenham,Gloucestershire,GL52 3EY,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84059,Royal Crescent Surgery,Wilson Health Centre,236 Prestbury Road,,Cheltenham,Gloucestershire,GL52 3EY,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84015,Sixways Clinic,London Road,Charlton Kings,,Cheltenham,Gloucestershire,GL52 6HS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84036,Cleevelands Medical Centre,Sapphire Road,,,Cheltenham,Gloucestershire,GL52 7YU,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84048,The Stoke Road Surgery,4 Stoke Road,Bishops Cleeve,,Cheltenham,Gloucestershire,GL52 8RP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84040,The Leckhampton Surgery,Lloyds Davies House,,,17 Moorend Park Road,Cheltenham,GL53 0LA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84031,Stow Surgery,Maugersbury Road,,,Stow-on-The-Wold,Gloucestershire,GL54 1AX,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84038,Cotswold Medical Practice,Moore Health Centre,Moore Road,Bourton on The Water,Cheltenham,Gloucestershire,GL54 2AZ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84038001,Cotswold Medical Practice: Westwood Surgery,Bassett Road,Northleach,,Cheltenham,Gloucestershire,GL54 3QJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84043,Chipping Campden Surgery,Back Ends,,,Chipping Campden,Gloucestershire,GL55 6AU,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84068,Mann Cottage Surgery,Four Shires Medical Centre,Stow Road,,Moreton-in-Marsh,Gloucestershire,GL56 0DS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84072,White House Surgery,The Moreton Surgery,Four Shires Medical Centre,Stow Road,Moreton-in-Marsh,Gloucestershire,GL56 0DS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84065,Prices Mill Surgery,Lower New Market Road,,,Nailsworth,Gloucestershire,GL6 0DQ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84025,Painswick Surgery,Hoyland House,Gyde Road,Painswick,Stroud,Gloucestershire,GL6 6RD,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84016,Frithwood Surgery,45 Tanglewood Way,Bussage,Bussage,Stroud,Gloucestershire,GL6 8DE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84018,Cirencester Health Group,The Avenue Surgery,1 The Avenue,,Cirencester,Gloucestershire,GL7 1EH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84018001,Cirencester Health Group: St. Peter's Road Surgery,1 St. Peters Road,,,Cirencester,Gloucestershire,GL7 1RF,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84010,Upper Thames Medical Group,The Park Surgery,Old Tetbury Road,Cirencester,Gloucester,Gloucestershire,GL7 1US,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84012,Phoenix Health Group,Cirencester Surgery,9 Chesterton Lane,,Cirencester,Gloucestershire,GL7 1XG,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84010001,Upper Thames Medical Group: Lechlade Medical Centre,Oak Street,,,Lechlade,Gloucestershire,GL7 3RY,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84053,Hilary Cottage Surgery,Keble Lawns,,,Fairford,Gloucestershire,GL7 4BQ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84012001,Phoenix Health Group: South Cerney Surgery,Clarkes Hay,South Cerney,,Cirencester,Gloucestershire,GL7 5UA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84012002,Phoenix Health Group: Kemble Surgery,Church Road,Kemble,,Cirencester,Gloucestershire,GL7 6AE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84012003,Phoenix Health Group: Royal Agricultural University,Tetbury Road,,,Cirencester,Gloucestershire,GL7 6JS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84063,Rendcomb Surgery,Rendcomb,,,Cirencester,Gloucestershire,GL7 7EY,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L84012004,Phoenix Health Group: Romney House Surgery,41 Long Street,,,Tetbury,Gloucestershire,GL8 8AA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE49,May Lane Surgery,27 May Lane,,,Dursley,Gloucestershire,GL11 4JN,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE33,Newent Doctors Practice,Holts Health Centre,Watery Lane,,Newent,Gloucestershire,GL18 1BA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE50,The Surgery (Abbotswood Road),Abbotswood Road,Brockworth,,Gloucester,Gloucestershire,GL3 4PE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
