LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01020427,Dorset 021B,12165.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020427,Dorset 021B,E02004252,Dorset 021,E06000059,Dorset,2229,193,120,157,169,96,161,140,146,184,113,121,129,110,86,94,87,62,61
E01020407,Dorset 020D,30908.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020407,Dorset 020D,E02004251,Dorset 020,E06000059,Dorset,1204,51,59,76,43,29,32,61,60,70,77,85,78,82,77,94,103,61,66
E01020381,Dorset 017D,31584.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020381,Dorset 017D,E02004249,Dorset 017,E06000059,Dorset,1243,55,69,66,61,42,22,40,51,85,81,95,110,81,89,120,73,55,48
E01020377,Dorset 017A,32638.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020377,Dorset 017A,E02004249,Dorset 017,E06000059,Dorset,1568,55,88,94,93,47,53,60,67,92,117,124,113,142,105,121,88,61,48
E01020408,Dorset 020E,23249.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020408,Dorset 020E,E02004251,Dorset 020,E06000059,Dorset,1129,48,39,43,40,37,44,41,47,62,62,96,91,102,86,101,80,49,61
E01020378,Dorset 020C,29721.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020378,Dorset 020C,E02004251,Dorset 020,E06000059,Dorset,1555,85,99,100,84,59,55,85,93,103,96,115,109,76,90,111,88,59,48
E01020379,Dorset 017B,23143.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020379,Dorset 017B,E02004249,Dorset 017,E06000059,Dorset,1515,71,64,81,80,59,73,61,75,84,81,119,127,107,105,122,111,56,39
E01020398,Dorset 013B,18231.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020398,Dorset 013B,E02004247,Dorset 013,E06000059,Dorset,2407,78,112,135,134,69,85,73,91,131,151,208,221,212,190,196,161,82,78
E01020420,Dorset 010E,31205.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020420,Dorset 010E,E02004244,Dorset 010,E06000059,Dorset,1451,71,93,77,76,69,48,77,68,68,123,112,104,93,72,91,80,69,60
E01020389,Dorset 007C,14771.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020389,Dorset 007C,E02004243,Dorset 007,E06000059,Dorset,2160,72,103,151,109,72,75,85,104,108,165,180,204,184,145,174,106,62,61
