Code,Name,Address 1,Address 2,Address 3,Address 4,Address 5,Postcode,Type,Parent Organisation Code,Parent Organisation Name,postcode,latitude,longitude,lsoa21cd,msoa21cd,oa21cd,icb_code,local_authority
L82006003,Penryn Surgery: Hendra Surgery,44 Lower Market Street,,,Penryn,Cornwall,TR10 8BH,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR108BH,-5.104524815,50.16862472,E01018836,E02003914,E00095091,E54000036,E06000052
RJ8AP,Kenrick Road,29 Kenrick Road,,,Penryn,Cornwall,TR10 8NS,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR108NS,-5.113938566,50.16628543,E01018834,E02003914,E00095098,E54000036,E06000052
L82052,Trescobeas Surgery,Trescobeas Road,,,Falmouth,Cornwall,TR11 2UN,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR112UN,-5.08533331,50.15530993,E01018859,E02003917,E00095218,E54000036,E06000052
L82622002,Westover Surgery: Woodlane Surgery,Trelawney Road,,,Falmouth,Cornwall,TR11 3GP,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR113GP,-5.069941129,50.15043763,E01018805,E02003916,E00094936,E54000036,E06000052
L82622,Westover Surgery,Western Terrace,,,Falmouth,Cornwall,TR11 4QJ,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR114QJ,-5.07501028,50.14892703,E01018805,E02003916,E00094918,E54000036,E06000052
L82056003,Mullion & Constantine Group Practice: Constantine Surgery,9 Bowling Green,Constantine,,Falmouth,Cornwall,TR11 5AP,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR115AP,-5.1729293,50.11683743,E01018880,E02003927,E00095327,E54000036,E06000052
L82006002,Penryn Surgery: Mawnan Smith Surgery,Goldmartin Square,Mawnan Smith,,Falmouth,Cornwall,TR11 5EP,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR115EP,-5.109296033,50.11699527,E01018879,E02003927,E00095333,E54000036,E06000052
L82052002,Trescobeas Surgery: Mylor Surgery,Lemon Hill,,,Mylor Bridge,Cornwall,TR11 5ND,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR115ND,-5.076740916,50.18480159,E01018828,E02003913,E00095059,E54000036,E06000052
L82057,St Keverne Health Centre,St. Keverne,,,Helston,Cornwall,TR12 6PB,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR126PB,-5.091197067,50.04844393,E01018920,E02003930,E00095535,E54000036,E06000052
L82056002,Mullion & Constantine Group Practice: Ruan Minor Surgery,Glebe Place,,,Ruan Minor,Cornwall,TR12 7JW,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR127JW,-5.182662719,49.99460115,E01018881,E02003930,E00095337,E54000036,E06000052
L82056001,Mullion & Constantine Group Practice: The Lizard Surgery,2 Kynance Terrace,,,The Lizard,Cornwall,TR12 7NZ,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR127NZ,-5.203796078,49.96991795,E01018881,E02003930,E00095343,E54000036,E06000052
L82059,Meneage Street Surgery,100 Meneage Street,,,Helston,Cornwall,TR13 8RF,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR138RF,-5.271412108,50.0983942,E01018886,E02003928,E00095373,E54000036,E06000052
L82018001,Helston Medical Centre: Porthleven Surgery,Sunset Gardens,,,Porthleven,Cornwall,TR13 9BT,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR139BT,-5.308945411,50.08656979,E01018907,E02003929,E00095468,E54000036,E06000052
L82068,Godolphin Health,Praze-AN-Beeble Surgery,School Road,Praze-AN-Beeble,Camborne,Cornwall,TR14 0LB,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR140LB,-5.30921314,50.17376288,E01018863,E02003926,E00095243,E54000036,E06000052
L82044001,Veor Surgery: The Old Fire Station,Weeth Lane,,,Camborne,Cornwall,TR14 7DB,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR147DB,-5.307887413,50.21597481,E01018875,E02003924,E00095315,E54000036,E06000052
L82044,Veor Surgery,South Terrace,,,Camborne,Cornwall,TR14 8SN,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR148SN,-5.299565347,50.20996837,E01018877,E02003924,E00095302,E54000036,E06000052
L82041003,Carn to Coast Health Centres: Trevithick Surgery,Basset Road,,,Camborne,Cornwall,TR14 8TT,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR148TT,-5.30083018,50.21285616,E01018875,E02003924,E00095317,E54000036,E06000052
L82042,Leatside Health Centre,Forth Noweth,,,Redruth,Cornwall,TR15 1AU,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR151AU,-5.232413454,50.23435718,E01018911,E02003919,E00095477,E54000036,E06000052
R9X1O,Clinton Road Surgery,19 Clinton Road,,,Redruth,Cornwall,TR15 2LL,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR152LL,-5.224917605,50.23094027,E01018913,E02003920,E00095502,E54000036,E06000052
L82041002,Carn to Coast Health Centres: Homecroft Surgery,Voguebeloth,Illogan,,Redruth,Cornwall,TR16 4ET,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR164ET,-5.261886718,50.24532653,E01018889,E02003918,E00095385,E54000036,E06000052
L82620,Harris Memorial Surgery,Robartes Terrace,Illogan,,Redruth,Cornwall,TR16 4RX,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR164RX,-5.267097501,50.24664636,E01018893,E02003918,E00095388,E54000036,E06000052
L82041001,Carn to Coast Health Centres: St Day Surgery,17 Scorrier Street,St Day,,Redruth,Cornwall,TR16 5LH,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR165LH,-5.184209533,50.23962969,E01018918,E02003921,E00095529,E54000036,E06000052
L82620001,Harris Memorial Surgery: Lanner Surgery,Lanner Moor,,,Redruth,Cornwall,TR16 6HT,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR166HT,-5.194328368,50.21538642,E01018916,E02003921,E00095520,E54000036,E06000052
L82047,Marazion Surgery,Gwallon Lane,,,Marazion,Cornwall,TR17 0HW,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR170HW,-5.464385819,50.12682364,E01018990,E02003946,E00095935,E54000036,E06000052
L82038,Atlantic Medical Group,Cape Cornwall Surgery,St. Just-in-Penwith,,Penzance,Cornwall,TR18 3DX,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR183DX,-5.545098489,50.12236928,E01018994,E02003948,E00095969,E54000036,E06000052
L82021,Atlantic Medical Group: St Clare Medical Centre,St. Clare Street,,,Penzance,Cornwall,TR18 3DX,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR183DX,-5.545098489,50.12236928,E01018994,E02003948,E00095969,E54000036,E06000052
Y01050,Rosmellyn Surgery,St. Clare Medical Centre,St. Clare Street,,Penzance,Cornwall,TR18 3DX,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR183DX,-5.545098489,50.12236928,E01018994,E02003948,E00095969,E54000036,E06000052
L82070,Sunnyside Surgery,St. Clare Medical Centre,St. Clare Street,,Penzance,Cornwall,TR18 3DX,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR183DX,-5.545098489,50.12236928,E01018994,E02003948,E00095969,E54000036,E06000052
RJ8D1,Mounts Bay Surgery,Sainsburys,Eastern Green,,Penzance,Cornwall,TR18 3FA,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR183FA,-5.51883462,50.1281083,E01018996,E02003948,E00095980,E54000036,E06000052
Y01051,Morrab Surgery,2 Morrab Road,,,Penzance,Cornwall,TR18 4EL,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR184EL,-5.538987241,50.11692403,E01018995,E02003949,E00095967,E54000036,E06000052
C7F7T,Atlantic Medical Group: Newlyn Surgery,3 New Road,Newlyn,,Penzance,Cornwall,TR18 5PZ,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR185PZ,-5.549649042,50.10747554,E01019003,E02003951,E00096014,E54000036,E06000052
RJ8G3,Newlyn GP Practice,Newlyn Surgery,3 New Road,Newlyn,Penzance,Cornwall,TR18 5PZ,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR185PZ,-5.549649042,50.10747554,E01019003,E02003951,E00096014,E54000036,E06000052
K8F2K,Atlantic Medical Group: Cape Cornwall Surgery,Market Street,St. Just,,Penzance,Cornwall,TR19 7HX,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR197HX,-5.681066022,50.12409786,E01018993,E02003950,E00095945,E54000036,E06000052
L82045,Probus Surgery,Tregony Road,Probus,,Truro,Cornwall,TR2 4JZ,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR24JZ,-4.948541553,50.29012129,E01018848,E02003912,E00095143,E54000036,E06000052
L82048001,Roseland Surgeries: St Mawes Surgery,Hillhead,,,St. Mawes,Cornwall,TR2 5AL,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR25AL,-5.012665603,50.16022401,E01018849,E02003912,E00095168,E54000036,E06000052
L82048,Roseland Surgeries,Gerrans Hill,Portscatho,,Truro,Cornwall,TR2 5EE,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR25EE,-4.978709784,50.17803053,E01018849,E02003912,E00095159,E54000036,E06000052
L82045004,Probus Surgery: Tregon Surgery,Fore Street,Tregony,Tregony,Truro,Cornwall,TR2 5PD,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR25PD,-4.909611929,50.26790374,E01018845,E02003912,E00095154,E54000036,E06000052
L82048002,Roseland Surgeries: Tregony Surgery,Well Street,,,Tregony,Cornwall,TR2 5RT,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR25RT,-4.914804821,50.26629826,E01018845,E02003912,E00095154,E54000036,E06000052
L82017,St. Mary's Health Centre,King Edward's Lane,,,St. Marys,Isles of Scilly,TR21 0HE,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR210HE,-6.308857822,49.91260045,E01019077,E02006781,E00096404,E54000036,E06000053
L82017001,St. Mary's Health Centre: St. Agnes Surgery,The Reading Room,Community Centre,,St. Agnes,Isles of Scilly,TR22 0PL,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR220PL,-6.340872769,49.89517118,E01019077,E02006781,E00096400,E54000036,E06000053
L82017002,St. Mary's Health Centre: Bryher Surgery,The Reading Room,Community Centre,,Bryher,Isles of Scilly,TR23 0PR,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR230PR,-6.35264661,49.95360524,E01019077,E02006781,E00096400,E54000036,E06000053
L82017003,St. Mary's Health Centre: Tresco Surgery,The Community Centre,Townshill,,Tresco,Isles of Scilly,TR24 0QG,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR240QG,-6.337698791,49.95704572,E01019077,E02006781,E00096408,E54000036,E06000053
L82017004,St. Mary's Health Centre: St. Martins Surgery,St Martins Island Hall Community Centre,Higher Town,,St. Martin's,Isles of Scilly,TR25 0QL,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR250QL,-6.283022776,49.96094387,E01019077,E02006781,E00096401,E54000036,E06000053
REFWC,The Stennack Surgery,The Old Stennack School,Stennack Street,,St Ives,Cornwall,TR26 1RU,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR261RU,-5.484394716,50.21085442,E01019012,E02003943,E00096058,E54000036,E06000052
L82036,Bodriggy Health Centre,60 Queensway,,,Hayle,Cornwall,TR27 4PB,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR274PB,-5.412840005,50.18707136,E01034869,E02003944,E00095894,E54000036,E06000052
L82068001,Praze-An-Beeble Surgery: Connor Downs Surgery,Turnpike Road,Connor Downs,,Hayle,Cornwall,TR27 5DT,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR275DT,-5.371560649,50.20376079,E01018980,E02003946,E00095864,E54000036,E06000052
L82001001,Lander Medical Practice: Threemilestone Surgery,Pengelly Way,Threemilestone,,Truro,Cornwall,TR3 6DP,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR36DP,-5.115227375,50.26178687,E01018822,E02003909,E00095016,E54000036,E06000052
L82061,Carnon Downs Surgery,Bissoe Road,Carnon Downs,,Truro,Cornwall,TR3 6JD,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR36JD,-5.09190462,50.2234495,E01018817,E02003911,E00094992,E54000036,E06000052
REFE9,Devoran Surgery,Quay Road,Devoran,,Truro,Cornwall,TR3 6PW,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR36PW,-5.091158653,50.20975074,E01018817,E02003911,E00094995,E54000036,E06000052
L82006001,Penryn Surgery: Stithians Surgery,Crellow Lane,,,Stithians,Cornwall,TR3 7BA,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR37BA,-5.174599019,50.18873292,E01018921,E02003926,E00095541,E54000036,E06000052
L82015,Chacewater Health Centre,Chacewater,,,Truro,Cornwall,TR4 8QS,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR48QS,-5.155776717,50.25595999,E01018820,E02003911,E00095007,E54000036,E06000052
L82054001,St. Agnes Surgery: Mount Hawke Surgery,Short Cross Road,Mount Hawke,,Truro,Cornwall,TR4 8UE,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR48UE,-5.209878908,50.28072696,E01018826,E02003907,E00095045,E54000036,E06000052
L82054,St. Agnes Surgery,Pengarth Road,,,St. Agnes,Cornwall,TR5 0TN,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR50TN,-5.202589418,50.31076768,E01018851,E02003907,E00095180,E54000036,E06000052
REFWD,Perranporth GP Surgery,The Perranporth Surgery,,,Perranporth,Cornwall,TR6 0PS,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR60PS,-5.15475317,50.34527139,E01018844,E02003906,E00095133,E54000036,E06000052
L82013,Perranporth Surgery,,,,Perranporth,Cornwall,TR6 0PS,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR60PS,-5.15475317,50.34527139,E01018844,E02003906,E00095133,E54000036,E06000052
L82029,Narrowcliff Surgery,Narrowcliff,,,Newquay,Cornwall,TR7 2QF,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR72QF,-5.070892601,50.41765713,E01019019,E02003955,E00182766,E54000036,E06000052
L82045005,Probus Surgery: Summercourt Surgery,Memorial Hall,Summercourt,,Newquay,Cornwall,TR8 5DY,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR85DY,-4.969487982,50.36824435,E01019063,E02003953,E00096340,E54000036,E06000052
L82023002,Petroc Group Practice: St. Columb Road Surgery,Parka Road,St. Columb Road,,Newquay,Cornwall,TR9 6PG,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR96PG,-4.939883116,50.3948499,E01019064,E02003953,E00182805,E54000036,E06000052
L82023,Petroc Group Practice,Trekenning Road,,,St.Columb Major,Cornwall,TR9 6RS,General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR96RS,-4.944133293,50.42889776,E01019062,E02003953,E00096330,E54000036,E06000052
10006878,Saltash Community Clinic,Callington Road,,,Saltash,Cornwall,PL12 6DL,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL126DL,-4.220891093,50.40972992,E01018790,E02003899,E00094857,E54000036,E06000052
RJ869,Looe Community Clinic,Station Road,,,Looe,Cornwall,PL13 1HA,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL131HA,-4.455308034,50.35681312,E01034858,E02003904,E00094768,E54000036,E06000052
K75111,Oak Tree Surgery: Pensilva Health Centre,Clemo Road,,,Liskeard,Cornwall,PL14 3XA,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL143XA,-4.451923298,50.46072833,E01034850,E02003895,E00094738,E54000036,E06000052
10003828,Callington Community Clinic,Haye Road,,,Callington,Cornwall,PL17 7JJ,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL177JJ,-4.318021457,50.50333738,E01018751,E02003894,E00094647,E54000036,E06000052
NLL34,Gunnislake Health Centre,The Orchard,,,Gunnislake,Cornwall,PL18 9JZ,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL189JZ,-4.214744572,50.52469581,E01018754,E02003892,E00094672,E54000036,E06000052
RJ8D5,Fowey River Practice: Par Health Centre,Eastcliffe Road,,,Par,Cornwall,PL24 2AJ,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL242AJ,-4.70207733,50.35562814,E01019026,E02003960,E00096143,E54000036,E06000052
REF16,Mevagissey Health Centre,The Surgery,River Street,Mevagissey,St. Austell,Cornwall,PL26 6UE,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL266UE,-4.788396828,50.27076951,E01019038,E02003964,E00096207,E54000036,E06000052
RJ8C7,Clay Area Health Centre,Victoria Road,Roche,,St. Austell,Cornwall,PL26 8JF,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL268JF,-4.833105149,50.40923148,E01019052,E02003956,E00096282,E54000036,E06000052
REF39,Wadebridge Health Centre,Brooklyn,,,Wadebridge,Cornwall,PL27 7AT,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL277AT,-4.835412328,50.51494025,E01018972,E02003939,E00095825,E54000036,E06000052
RJ871,Padstow Medical Centre,Boyd Avenue,,,Padstow,Cornwall,PL28 8ER,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL288ER,-4.944442537,50.53792188,E01018957,E02003938,E00095722,E54000036,E06000052
RJ8A7,Bodmin Health Centre,Dennison Road,,,Bodmin,Cornwall,PL31 2LB,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL312LB,-4.722600202,50.47285834,E01018932,E02003941,E00095602,E54000036,E06000052
NLL39,Tintagel Health Centre (Oadby House),Fosters Lane,,,Tintagel,Cornwall,PL34 0BT,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,PL340BT,-4.746692323,50.6617694,E01018942,E02003933,E00095655,E54000036,E06000052
K75114,Truro Health Park,Infirmary Hill,,,Truro,Cornwall,TR1 2JA,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR12JA,-5.055864291,50.259982,E01034865,E02003910,E00172802,E54000036,E06000052
10004802,Peninsula Dental School - Treliske,Royal Cornwall Hospital,,,Truro,Cornwall,TR1 3HD,Polyclinc and General Practice,QT6,NHS Cornwall and Isles of Scilly Integrated Care Board,TR13HD,-5.09317417,50.26492227,E01034862,E02003909,E00182858,E54000036,E06000052
